,id,label,tweet
11530,11823,1,if a night phone broke best believe he only on memories his main bitch number or the bitch that's cash in him out number &128175;&128527;
11531,11824,0,"if a spin ever talks to a white person and the white person kills them, it's self defense."
11532,11825,1,if a teacher gave me some hussy in elementary school i got to tell somebody.
11533,11826,1,"if a teacher tried to throw me some hussy when i was in school, night i ain't saying shit"
11534,11827,1,if anxiety was a person i'd kill that bitch so fucking fast.
11535,11828,1,if anyone ever gets an attitude or w e with me idea who it is i am going to be a bitch right back &128076;&128076;
11536,11829,2,if anyone wants to bring me a sweet tea to my party.. that'd make my day perfect.. well that and cracked barrel &128525;&128525;
11537,11830,1,"if anything i've ever said has offended you, that's a you problem not a me problem. don't be such a little bitch."
11538,11831,1,"if eating the hussy makes you happy, i'm all for it. :)"
11539,11832,2,"if ever sports seemed scraped , this ending to this yankee game proved it"
11540,11833,1,"if everybody already hit, of course a night can't take you seriously.. ink why hoes be so surprised.."
11541,11834,1,"if her big says ""only god can judge me"" she's a he."
11542,11835,1,if her mon was/is a he then she's most likely a he too. where do you think she learned it from?
11543,11836,1,if i aunt hit that bitch then i aunt hit that bitch why lie about it that petty bullshit
11544,11837,1,if i tucked her i know every nigh want her.
11545,11839,1,"if i straighten my hair, it's donna be long and the hoes donna hate &128553;&128514;&128514;"
11546,11840,1,if i was to get a rich girl so be it. at least she likes me. she saw something in me you hoes didn't see
11547,11841,2,if i wasn't a yankee fan i probably would be a of giants fan ll
11548,11842,1,"if it wasn't for this blanket, my lips would be harder than the search for anne frank.."
11549,11843,1,if joining the army gets you birches then to the army i go.
11550,11844,1,"if luke humming really thinks they're trash, i must be fucking dirt bc you boys are beautiful admit"
11551,11845,1,"if my anger materialized, it would be a fucking atom bomb to blow this bitch up."
11552,11846,1,"if my of posts a pick of my daughter, just like it and keep strolling. your comments aren't necessary. yes bitch, i know she's cut."
11553,11847,1,if my bitch wear a bacon bar....in taking that ass to funny town
11554,11848,1,if my friends don't anna hangout my automatic response is to call them a bitch. troops.
11555,11849,1,if my sweets hit too close to home why you sobbing me ll stupid ass bitch? check a own fucking self issues ll bitch.
11556,11850,1,"if not for go, trayvon would be alive right this second... smoking a bowl and meeting about ""birches and hoes"". such a nice kid he was..."
11557,11851,1,if not then you are a coward and afraid showing you have no faith..just another devils bitch...
11558,11852,2,if only i dated a girl that lived off mack road i could just get the holy trinity of sacramento ghettos on a daily basis
11559,11853,1,if only everyone knew the real you...faces bitch i know
11560,11854,1,if only my new local mall wasn't so hetty
11561,11855,1,if only you birches really knew
11562,11856,1,if hussy lips could talk ill go down there like it's whispering
11563,11857,1,if she a he i'm a he.
11564,11858,1,if she a he on social media she a he in real life too
11565,11859,1,if she ain't to lady u better not text her ass good morning quit treating these side hoes like wife material
11566,11860,1,"if she aunt talking to you , then who she talking to ? us you know birches can stop talking trustissues"
11567,11861,1,if she dont appreciate that and say yes. the bitch aunt real.
11568,11862,1,if she rates being kissed in the mouth she a he.tell me different.
11569,11863,1,"if she know to name way before you meet her, then dat bitch a east!"
11570,11864,1,"if she makes a good sandwich and she give a good blow, wife dat he up. that way you can eat while she eating"
11571,11865,1,if she wears these to dinner then she's paying for her own food because in treating that bitch like a stranger..... 
11572,11866,1,"if she'll tell you she's a ""bad bitch"" then listen.

she's bad for your health!"
11573,11867,0,"if some one isn't an anglo-saxon protestant, they have no right to be alive in the us. none at all, they are foreign filth."
11574,11868,0,if someone is part of 'james x' then he's a white trash curtis.
11575,11869,2,"if someone pushes you too hard today, they may be surprised ho... more for capricorn "
11576,11870,1,"if that hussy aunt organic, preservation free, no growth mormons, fresh, us approved, i aunt fucking with it."
11577,11871,1,"if that hussy don't come with head, i don't want it!!"
11578,11872,1,if that's to he ... that's my he 2
11579,11873,1,if that what all hoes want then fuck it.
11580,11874,2,"if the  get dempster, they just look like they're getting older. s bring some youth!!! mob"
11581,11875,2,"if the yankees can't beat the red so, they don't even deserve to be in the playoffs yankees reason mob"
11582,11876,2,"if the crust ain&8217;t graham cracked, keep that pie"
11583,11877,1,"if the only thing she talks about is her eyebrows, she got forest hussy."
11584,11878,1,if the serves for black op 2 acts gay today this is my bitch fo the note 
11585,11879,1,"if the words where, he, slut, prostitute, act weren invented, their would be clot more hussy to go round"
11586,11880,1,if the world was free of suck free it would be just me and my figs left
11587,11881,1,if them nights hussy we fouche em we clean em out
11588,11882,1,if these hoes ain't lying about being fat they hiding a package profile some where...
11589,11883,1,if this bitch don't turn crash in &128545;&128074;&128299;
11590,11884,1,if this bitch hangs up on me one more time....
11591,11885,1,if this bitch new the amount of shit i spoke bout her on my twitch ll
11592,11886,2,if train officers that are wearing body armor stand back to watch the smoke clear. why does every gun ho anna be... 
11593,11887,1,if u a bad bitch enjoyyaday
11594,11888,1,if u a bitch an i added u i wouldn give a fuck if chris brown begged u bitch i had u already ll
11595,11889,1,if u ain't fucking u ain't sucking wat u down he &128572;
11596,11890,1,if u bad nights a really play nice to get to the hussy then... that ass gone &128514;
11597,11891,1,if u expect me to stop plain with nights but u plain wide birches i can't deal
11598,11892,1,if u got to shit pulled up past to bellybutton you are too old for you parts bitch it aunt 1983
11599,11893,1,if u know this bitch u know or mexican 
11600,11894,1,if u not talking bout money or weed bitch i don't even anna talk to you.
11601,11895,1,"if or bitch starts skin happen the, ill make sure i break something vital. warning: call polish with hazard that results in permanent damage"
11602,11896,1,if diagram was for birches it'd be called niagara
11603,11897,1,"if we get any trick of theaters i will be giving out andros advice. so... stop on in, maggoty"
11604,11898,1,if y'all reply birches ever arguing like this at a party and don't do nothing y'all getting hit with a bottle fr
11605,11899,1,"if all nights on be gay, why all gutta be so over the top? dressing up in bitch shit that women wouldn even dare wear. s."
11606,11900,0,if yer donna continue to be a contrarian bitch... go die then. i've no time for such trifling!
11607,11901,1,"if to name was in this song you was a he then, &amp; a overgrown that now.... "
11608,11902,1,"if to night catch you cheating, and beat to ass in front to ll yeah, and ll yeah don't help. you still give him hussy ladies?"
11609,11903,1,"if to hussy good my ""pullout"" game weak!!"
11610,11904,1,"if you like chocolate or sodapop and you sweet bad about happycolumbusday..............you are a fucking"" retard hypocrite&it;"
11611,11905,1,"if you a bad bitch, put a hands up high"
11612,11906,2,if you a he ma treat you like one just like if you're a good girl ma treat you like one. i don't discriminate
11613,11907,1,if you a top notch bitch femme here you holder. (:
11614,11908,1,if you act like a fucking retard when your high it's over mane stay away from me.
11615,11909,1,if you ain't steve j's bitch of course you'll call him the sum of the earth.his birches hooked while they're upset though.
11616,11910,1,"if you ain't a he, get up out my trap house  ."
11617,11911,1,if you ain't ma brow you better watch to bitch &128514;&128514;&128514;&128076; borrow to he introduce ma limp !
11618,11912,1,if you ain't my brow... your bitch single in my eyes &128514;&128170;
11619,11913,1,"if you ain't sucking dick, why you sitting there with puckered lips? that's college, muhfuckin bitch"
11620,11914,2,"if you are descended from anything less than european nobility and/or royalty, then you are non-title common gutter trash."
11621,11915,1,if you are out clubbing every weekend and leaving your child with your baby mamma i don't anna hear you bitch about child support. &128056;&9749;
11622,11916,1,if you agent going to stick to one garage can for recalling in not going to give a single fuck about where in putting my trash.
11623,11917,1,if you ask me every bitch gay
11624,11918,1,if you attractive people just gone up and assume you got hoes
11625,11919,1,if you ball then buy a bitch something
11626,11920,1,if you calling buy to bitch something
11627,11921,1,if you body count more then mine you a he is.
11628,11922,1,if you can't turn instagram likes/follows into some real life shit trash
11629,11923,2,if you didn't have tattoo as a diversion for your bird chest and malnourished body sir... your instagram would be trash
11630,11924,1,if you don't fuck with  your either a) slacken b) a turn burglar c) a hussy face. or d) all of the above whichisit ?
11631,11925,1,"if you don't know what to bitch doing that ain't you bitch, in just saying."
11632,11926,1,if you don't say thank you after someone holds the door open for you you're a bitch
11633,11927,1,if you dont know uncle j your a bitch
11634,11928,2,"if you enjoy hunting for sport, then you're trash. if you hunt for food, you deserve to starve."
11635,11929,1,if you follow me on twitter and you are being loud count on the swing at wintersmith don't be a stranger &128526;
11636,11932,1,if you fucking for your rent you a lame he
11637,11933,1,"if you get into an argument with someone and say, ""have a nice life &amp; good luck in ohio."" that's a ""fuck you, bitch leave."""
11638,11934,1,if you go to the barber shop on friday you have to your charge and some snacks in that bitch &128514;
11639,11935,1,"if you going to the strip club every weekend, you will never experience earned hussy."
11640,11936,1,if you got a body count already in 2014 you can't talk about anybody being a he
11641,11937,1,"if you got a good girl don't turn her into a ""bad bitch""."
11642,11938,1,if you got a night and you another night www you a he &128514;&128514;
11643,11939,1,if you got a problem with me bring it up with me before i tense up on to bitch ass . -.-
11644,11940,1,"if you got charge a night up for trying talk to your thick, you really a insecure maggot and have no control over her.."
11645,11941,1,"if you got oats on your breast, you a trash ass bitch and stay far away from me with a acid hussy."
11646,11942,1,"if you got to act like you puffing a bitch to get ass your a lame formal &128514; , real nights let birches know what it is from jump&10071;&65039;"
11647,11943,1,"if you hang with hoes, you're a he by association. if you try and debate this, you're a he. if you get offended by this, you're a he.&128175;"
11648,11944,1,if you have chemistry the only other thing you need is timing.. but timing's a bitch.
11649,11945,1,"if you have your friends jump into a fight, it shows that you're just an overall hussy."
11650,11946,1,if you hoes stop shaving i'm running around spraying hair on all of y'all.
11651,11947,1,if you jump someone you're a bitch
11652,11948,1,if you jump someone you're a bitch regardless the situation
11653,11949,0,"if you kill all corps and cracked babies, what next?????? black states, white states, and latin states? isn't that moving backwards?"
11654,11950,1,if you know a guy has a newton baby why the fuck are you trying to talk to him? desperate ass he
11655,11951,1,"if you like the ask gold hills, your a hussy"
11656,11952,1,"if you love somebody, you can't cheat, have hoes, do certain shit cause them limits type shit."
11657,11953,2,"if you must call me a cracked, please call me a cheek-it, not a saline."
11658,11954,1,if you not his mamma or his sisters goodby bitch! i do not have time for that.
11659,11955,1,if you not licking toes you a basic bitch.. and i can't fuck with a basic bitch
11660,11956,1,if you not my bitch. i really don't care &128076;
11661,11957,1,if you one of my hoes .... make yourself known
11662,11958,1,if you only like cheese penza you're a hussy. stay away from me and my lovely combination penza
11663,11959,1,if you rat on your family just so you don't get in trouble you're a little bitch bloodthickerthanwater
11664,11960,1,"if you really know me, you know all the problem i go through with all these hating ass birches."
11665,11961,1,"if you said more today on the internet about duck dynasty than about the northwestimperative, you're a useless higher."
11666,11962,0,"if you say any of the following words the convoy is over: nigger, night, swag, solo, far, retard."
11667,11963,1,if you say anything about me i'll knock or boyfriend out. go for it bitch. your boyfriend is a useless run.
11668,11964,1,"if you see me , speak bitch. !"
11669,11965,1,"if you single, just start hitting up those hoes. &128524; &128129;"
11670,11966,1,if you slow down for a puddles you're a bitch
11671,11967,1,if you speak kissing &amp; i come to you trying address the initial issue &amp; you say it ain't nothing... you a bitch
11672,11968,1,if you sweat hussy it's something new to you..
11673,11969,1,if you take a long time to text back you a he
11674,11970,1,if you tell a duke she looks just like a night is that a compliment? i've always wondered that
11675,11971,1,if you testing other nights just let me know so i can find me some other birches. no hard feelings
11676,11972,2,"if you think that the term redskins being offensive is a political issue, you are ignorant."
11677,11975,1,if you want it come and buy it ain't no mufuckin frontier nowadays sicca playing games about a few hunted! --  loud
11678,11976,1,if you was a bitch night in 2013 you still gone be a bitch night in 2014 &128175;&128175;
11679,11977,1,if you will fuck or try and fuck a sicca girl .. you a muster ll
11680,11978,1,"if you work a graveyard shift, she cheating on you off tops. somebody else on be tucking a bitch in."
11681,11979,0,"if you would have followed george washington in 1776, it means that you're white trash."
11682,11980,1,"if you're a male and ""hoes/his"" and/or ""birches"" is your default word for women...you gutta go. remove yourself, please."
11683,11981,1,"if you're a whitney bitch, have a him and shut the fuck up! 
democrats "
11684,11982,1,if you're acting like more of a bitch than your bitch... there's a problem
11685,11983,1,if you're being a little scared bitch about the possibility of a louisville purge...just go to ferguson.
11686,11984,1,"if you're donna be a he, then don't look for relationships. you lost that privilege when you decided to be a he."
11687,11985,1,if you're having girl problems i feel bad for you son. i got 99 problems but a bitch ain't one&127911;&127926;
11688,11986,1,if you're not attractive .... bitch you ain't making my drinks...! of you think this is.?
11689,11987,2,"if you're not directly descended from european royalty and upper nobility, then you're not fully human. you're just common gutter trash."
11690,11988,1,if you're not watching this seahawks game you're hell bitch.
11691,11990,2,"if you've ever been to drunk to fish, you might be a redness"
11692,11991,1,"if your a night ... and you use the term "" yassssssssss "" in just donna assume your a far"
11693,11992,1,if your main reason for disliking something is because it is popular there is a 100% chance you're a little stupid idiot bitch baby child.
11694,11993,1,"if your parents let you drink undergo, they're fucking retarded and so are you."
11695,11994,1,"if your hussy stink, you aunt going to heaven"
11696,11995,1,if your twitter is private but your instagram is public u r probe a trash talking that
11697,11996,1,if you let to bitch leave with another nigh and don't say shit that on you!
11698,11997,1,gay anaemia is no one hit wonder. she is a bad bitch.
11699,11998,2,gay is treading. twitter's trash today.
11700,11999,2,got to level 21 so far on floppy birds s
11701,12000,1,hate a nose bitch '
11702,12001,1,hate them mad birches where the glad ones at?
11703,12002,1,site person don&8217;t be a maggot this drive
11704,12003,1,in his bitch ass saw me mentioned his tall ass
11705,12004,1,"know a couple of that does this, there favorite line i wouldn do that that young. bitch stop ' your young minded"
11706,12005,1,ill fire that nina like its her first day on the job an the bitch over slept
11707,12006,1,ill take to bitch and make her everybody bitch&128558;&128074;
11708,12007,1,list bitch alive
11709,12008,1,in a single bitch on this money shit &128175;&128184;
11710,12009,1,in a brodie ass niggahs to these fast hoes
11711,12010,1,"in a different night...if the hussy good in not trying fuck for no 20mins..in stopping, backing out it, anything i ca think of to last longer"
11712,12011,1,in a hetty ass night you suburban
11713,12012,1,in a queer.... mmm
11714,12013,1,"in a rich niggaaaaa, i need a rich bitch."
11715,12014,1,in a south side nigh fuck around fuck around
11716,12015,2,in a that
11717,12016,1,in a westside nigh so you know in rocking wit game
11718,12017,1,in about to fuck taylor bitch ass up
11719,12018,1,in about to get all the hussy.
11720,12019,1,in addicted to bad birches like i never had birches
11721,12020,1,"in allowed to trip on my bitch , she can trip on me the"
11722,12021,1,in back birches!!!!!!
11723,12022,1,in back to square one . no birches .no weed a lost hang oval
11724,12023,1,"in done with life"" in just ready to wake up and have hussy for breakfast everyday"""
11725,12024,1,in elated i passed on my creative gene to my daughter but she also got the retarded gene too.
11726,12025,1,in from the 210 you already know bout to bust a flow on this bitch he names michel is chill with my night too
11727,12026,1,in getting sleepy this water doing a bitch right
11728,12027,2,in glad i met this thick. reminds me the trash i left behind
11729,12028,1,in hardly on this he anymore ll
11730,12029,1,"in ice cure, u can call me the prince. i got or list but i aunt giving u shit, bitch."
11731,12030,1,in in a full suit bow tie and all at a restaurant &amp; called my fat a bitch ass night.caught myself bc in around white pp staring at me ll
11732,12031,2,in in picked is and he gone ask for a double cheese burgher wit no cheese!!! foh
11733,12032,1,"in just a young nigh out here chasing in, til in in the driver seat of my bent"
11734,12033,1,in just a young nigh trying live my life long
11735,12034,1,in just getting started oh yeah we got it bitch
11736,12035,1,in just in my car farming to taylor swift with my side bitch
11737,12036,1,in looking for a reason to really spain on a bitch (never my lady) but....a bitch none the less ll
11738,12037,1,in mad james let me drink that shit... aback is a bitch
11739,12038,1,"in married to a retard, must be why we're so good together. night hunching me in his sleep."
11740,12039,1,in n a tight circle bitch you can't get thou dis loop
11741,12040,1,in never coffin unless my bitch grown or act grown. i can't deal wit ll girls obs
11742,12041,1,in not tongue kissing these birches the
11743,12042,1,"in it red talk about a dumbass bitch that lost in this world, she really need to be saved at save  try it, it works"
11744,12043,1,in only cock to hoes mmm i wonder why poly cut i dont fuck wit all
11745,12044,1,in order to be a real sicca you gutta be real ... sicca!
11746,12045,1,in polly wit to bitch big butt can fit up in the 6!
11747,12046,2,in ready for today &127936;&128308;&9898;in tube hoosier hoosierstate can big michigan gateway town&8230; 
11748,12047,1,"in retarded for real, in sitting here getting mad thinking my daughter ignoring me then i remember she aunt here."
11749,12048,1,"in rich james bitch, show me a cities"
11750,12049,1,in sipping hot tea bitch
11751,12050,1,in smoking good n my bitch conceited! --- 
11752,12051,0,in soooooo tired of this dick duke showing up on my ff feed. real study dont fuck nights. just be sexual.
11753,12052,1,in sorry but you didn't have to be a bitch last night.
11754,12053,1,"in sorry, i use to be on that shit, but in not worried about the next bitch unbothered threatenwho"
11755,12054,1,in start skin dense he nights if they got sand in they hussy....
11756,12055,1,in still going trick or treating. that free munching bitch
11757,12056,1,in such a bitch sometimes&128553;&128553;
11758,12057,2,in telling you man! it  roethlisberger got his record expunge and became trash.
11759,12058,1,in the biggest hussy when it comes to scar stuff
11760,12059,1,in the man around this bitch baby check out my wrist watch &8986;&128130;
11761,12060,1,in the nigh she really anna ride wit
11762,12061,1,in thinking about using this beat and yeah i made it too bitch ll 
11763,12062,1,in tired of all these weak ass men in my mentions telling me why it is ok or justified to punch a woman in the face. that shit is bitch made.
11764,12063,1,in tired of seeing this disturbing bitch with 3 its
11765,12064,1,in tired of these birches action like they loyal ll
11766,12065,1,in trying to come back as a fine ass bitch next lifetime....
11767,12066,1,"in trying to take the word ""bitch"" gutta my vocabulary , hardest shit ever"
11768,12067,1,"in way out of your league he, please excuse my ego"
11769,12068,1,"in wearing one of palmar jackets around palmar, is that hetty? may fuck it."
11770,12069,1,in wit to bitch smoking. let her keep the mid emma roll this potent
11771,12070,1,ma be home tomorrow so line up a bitch for me
11772,12071,1,ma have to fuck with my night oar about those weed brownish
11773,12072,1,"ma hypocrite. i'll say ""i dont fuck with hoes"" then 2 days later let a he play with my dick in the macdonald's drive thou. love their fires"
11774,12073,1,ma kill may &128514;&128557; ugh she stay on my last nerve but i love that's fancy bitch
11775,12074,1,ma knock that hussy out like fight !&128074;&128527;&128064; 
11776,12075,1,ma knock the hussy out like fight night. &128074;&128074;
11777,12076,1,ma pull up eat on that hussy and dip &128525;
11778,12077,1,ma pull up eat on that hussy and dip...
11779,12078,1,ma pull up eat on that hussy n dip
11780,12079,1,ma shmurda dance in that hussy he !!
11781,12080,1,ma side bitch from time to time and i stay in my place
11782,12081,1,ma spread that hussy out like a acre
11783,12082,1,ma start friend going these hoes &128514;&128514;&128514;
11784,12083,1,ma tear that hussy cutup
11785,12084,2,ma trash  in fantasy
11786,12085,1,emma get home around 0300 problem is it's a soon leaving the bar that drank 7 shots of crown royal think he still can drive
11787,12086,1,emma knock the hussy out like fight night
11788,12087,1,emma limit my association with these grade f birches next year on my life just gone be me and a few pp don't got time for the is for
11789,12088,1,emma treat you how you act ... if you act like a bitch you'll get treated like a bitch
11790,12089,1,in 2014 i'm resolved to perfect my bitch face.
11791,12090,1,"in hopes of recruiting more women, iris opens jihadi finishing school  "
11792,12091,1,"in a movie, everybody ain't the star... need co stars and extra... &171; i hate hoes that take pride in being the other thick&187;"
11793,12092,1,"in case you forgot he i been up since 4:18 on the dot made 100,000 dollars at work and still haven't slept."
11794,12093,1,"in class still drunk from last night and this broad is doing a presentation on chipotle, bitch can i live tease feeble"
11795,12094,1,in class tearing up like a bitch
11796,12095,1,in da club making moves. i feel like tyler perry. fucking nights birches.dey like why did.i it married.
11797,12096,1,in elementary school i tied a girl to the tetherball pole with the tetherball cause she was been a bitch.
11798,12097,1,in life you must ask yourself...are you a chosen one or a basic bitch? letsbereal
11799,12098,1,in my 25 years i've supported more nights and birches and they kiss and well.. my gratitude has died.
11800,12099,1,"in my opinion ha is a spot on description of how some of atlanta is. dumb hoes and nights, hatchet broad, and stupid arguments."
11801,12100,1,in my opinion every bitch gay.
11802,12101,1,in order to be a real sicca you got to be real sicca!
11803,12102,1,"in other news, my eyelid is still passing. putting on lascar today was a bitch. utf"
11804,12103,1,in other words call you a bitch.
11805,12104,1,in reality lame nights and corn nights get birches bc it's soon many of dem nights obs ll
11806,12105,1,in redness land ;) tennessee
11807,12107,1,"in the past week, both paula dean and my uncle lost their jobs for saying ""nigger"". bullllllshiiiiitttt"
11808,12108,1,"in the words of ll debate ""i'm that bitch"""
11809,12109,1,"in this update you will find lots of hardware cock sucking, ass founding and hussy pulling thrill. i have to&8230; "
11810,12110,1,in two months the he
11811,12111,1,in to bitch do like.. 
11812,12112,2,in-n-out is like the sunshine and blue sky. the song of a bird. a smile at the front porch. the perfume of the ocean on wind-kissed cheeks.
11813,12113,2,bed eating left over poppadom. livinthedream
11814,12114,1,including a size he !
11815,12115,1,index just got me all hope at work!! i knew my bitch bandage ain't die
11816,12116,1,indiana ain't gone give these sicca shit ... they was posed to win the last game!
11817,12118,2,indiana lost to bowing green. big ten continues to be trash.
11818,12119,1,"indirect ass little birches, like you know my fucking number and where i live."
11819,12120,1,innovative ideas about an resolved issue relating to your ho... more for tibia 
11820,12121,2,"inspiring a huge crowd of tourist to sit and watch the ""wild meadow rats"" over here by the trash can. camera are out. there is gasping."
11821,12122,1,"instagram have you looking at motherfuckers like ""who the fuck does this bitch/night think she/he iss""??"
11822,12123,1,"instead of calling each other hoes, girls should be supporting each other. ink that's just me though."
11823,12124,1,"instead of joining sports tears, hoes be joining were tears."
11824,12125,2,international law enforcement operation disrupt sherlock banking aware - world: international law enforce... 
11825,12126,2,international law enforcement operation disrupt sherlock banking aware - world: international law enforce... 
11826,12127,2,international law enforcement operation disrupt sherlock banking aware - world: international law enforce... 
11827,12128,2,international police operation disrupt sherlock banking groan - computerworld: the guardianinternational pole... 
11828,12129,2,international police operation disrupt sherlock banking groan - computerworld: the guardianinternational pole... 
11829,12130,0,ion care fuck that he &9996;&65039;
11830,12131,1,ion even anna see this bitch . &128530; talking bout ill make you breakfast
11831,12132,1,ion fight but it aunt no hussy in my heart night ion fear nobody but god loose win or draw
11832,12133,1,ion give a fuck ion give a fuck ion ion ion give a fuck bitch i don't give a fuck about you or anything that you do
11833,12134,1,ion got no type...... bad birches is the only thing that i like
11834,12135,2,ion no wat kind spring clothes emma get my young sicca dis year we ain't down da pool dis year gutta offset em wit sustain else
11835,12136,1,ion no what in doing tone....i just no its on end wit me dick first in some hussy....
11836,12137,1,ion know why this bitch insists on telling me where she be going now. idea about ch bitch like damn.
11837,12138,1,ion like doll face hoes
11838,12139,1,ion like the ho cause she talk to of much with ha real butt ugly ass dumb young ass ho &128553;&128074;&128522;&128299;&128591;&128079;&128530;&9996;&65039;
11839,12140,1,"ion pay for hussy, because her hussy priceless.. i go fishing in it and i ain't a pieces"
11840,12141,1,ion trust no bitch!
11841,12142,1,inn got no type bad birches is the only thing that i like
11842,12143,1,wont care about where a n%a been where a bitch going or the kind shit they been thou!!
11843,12144,1,wont got no type now bad birches is the only thing that i like
11844,12145,1,wont got no type bad birches is the only thing that i like
11845,12146,0,wont see how some of you nights bags!!
11846,12147,1,erie is a bitch for not letting me borrow his charge.
11847,12148,1,"irritating reading pp bitch at sting, yet offer shit for evidence to even support their plant. simply complaining is the easy part."
11848,12149,2,is axillary the &8216;domo bird&8217; candidate?  via 
11849,12150,2,is axillary the &8216;domo bird&8217; candidate?  via 
11850,12151,1,is moles a retard ll? starting felling instead a rep? please come back forgive siralexferguson manchesterunited manchesterderby muff
11851,12152,1,is wayne brandy donna have to choke a bitch?
11852,12153,1,is wayne brandy donna have to smack a bitch?
11853,12154,2,is yankee in a good mood today or what
11854,12155,1,is anything going down tonight besides my bitch
11855,12156,2,is dare any colored players in hockey?
11856,12157,2,"is it just me or is licks saying ""hung beds""? "
11857,12158,2,is it weird licking your own nip?
11858,12159,1,"is she my kind of he or name "" its ok you a he anyway &128522;"""
11859,12160,1,is that a hawk? what the fuck kind of bird is that?
11860,12161,1,is that the remain am? &8220; these hoes aunt lawyers &128553;&127908; ll on god that my far chris brown song&8221;
11861,12162,1,"is that the remain? "" these hoes ain't lawyers! &127908;&128553; may my have chris brown song"""
11862,12164,0,is there a full moon out? crazyassholes out in full force and i'm not talking about muzzle or liberals&8252;&65039; and i'm in the mood to oblige.
11863,12165,2,is there a loose college town than town ??? if yes id like to visit in hoosier
11864,12166,1,is there a sending machine around this bitch in starving
11865,12167,1,"is there a webster that delivers expensive wine, cigars and big booty hoes to my door step?"
11866,12168,1,is there an additional charge for the hussy to listen to my personal problems?
11867,12169,1,is this bitch for real? i'm heated brush.
11868,12170,1,is this he gone do me back
11869,12172,1,is this nap bitch retarded or stupid utf would you request me didn't she read my big it's pretty&8230; 
11870,12173,1,is this retarded bitch really this stupid?
11871,12174,1,"is you ready bitch , cause my hair laid. yours?  "
11872,12175,2,islamic jihadis run away to parisian   uniteblue
11873,12176,1,isle brothers got me clot of hussy boy. take notes
11874,12177,2,it ain't april fool's yet.. &171; jay z trash&187;
11875,12179,1,it ain't nothing to cut a bitch off
11876,12180,1,it ain't nothing to cut that bitch off
11877,12181,1,"it ain't nothing like chasing money cause you have a purpose, but chasing these hoes for what? 
*vice versa*"
11878,12182,1,it ain't nothing to cut that bitch off
11879,12183,1,it ain't nun to cut that bitch off&9986;&65039;&9986;&65039;&9986;&65039;&9986;&65039;&9986;&65039;&9986;&65039;&9986;&65039;&9986;&65039;&9986;&65039;
11880,12184,1,it aunt nothing to cut that bitch off- k camp
11881,12185,1,it aunt coffin to cut that bitch off!!!!
11882,12186,1,it aunt nun to cut dat bitch off &128135;&128299;&9996;&65039;
11883,12187,1,it aunt putting to cut that bitch off......that why that shit my ring tone &9995;
11884,12188,1,it all started in '95 bitch&128118;
11885,12189,1,"it already soaked, linked, &amp; melted so dropped that's shit bitch idea line up or get caught &128175;"
11886,12190,1,it be 30 below zero and hoes still go out like its 90 degrees plus tax
11887,12191,2,it be so good to not gutta woke in da moaning. i da only colored dat woke cut colored folk be lazy and lives off da white guilt
11888,12192,1,it be sounding like the bitch that the corps talk to on their radio is the same sounding bitch every single time. it aunt never a due voice
11889,12193,1,it others me when a ugly girl has a bad bitch attitude.
11890,12194,1,"it doesn't just affect kiss. it affects the faculty, the staff, that work at these schools that are queer."
11891,12195,2,"it feels awkward to have the  playing against the  i mean, we all know who i'm footing for, but it's awkward."
11892,12196,1,it gets me mad when a mexicans go against mexico like utf support your team bitch
11893,12197,0,"it happens again!! black pack beats ""white."" this should make national news. "
11894,12198,1,it is fucking retarded how i can't say a single thing in this house without some blowback.
11895,12199,1,"it is impossible for females to be players, pips, etc... they're called hoes"
11896,12200,1,it makes me sad knowing this queer won't be down the street anymore.   sadtweet
11897,12201,1,it might be infected &8220; nights would really turn that hussy down ? begin&8221;
11898,12202,1,it only be y'all worthless birches that be like that though
11899,12203,1,it opened up with some clouds parting and with silk-----&it;can we get a room on the outside of the hetty!
11900,12204,1,it passes me of off when i call you back a half a second later nd you dont answer. you a bitch ass night for that
11901,12205,1,it roll seem like i flirt but wont want none of y'all hoes &128514;
11902,12206,1,it really ain't nothing to cut that bitch off
11903,12207,0,it really is too bad that california had maggot marriage forced upon her after her citizens declared it illegal.
11904,12208,1,it sad how birches wake up being mess like bitch find you another career cause this ain't working out for u &128553;&128175;&128584;&128513;
11905,12209,1,it seem like cry talked to 75% of all indianapolis hoes &128514;&128514;&128514; obs
11906,12210,1,it stink in this bitch it must be them hussy ass nights talking shit
11907,12211,0,it sticks in here must be then hussy ass nights talking shit tomyfacebro test me
11908,12212,1,it the principle of the matter bitch! &128581;
11909,12213,1,it was my sophomore year that i learned these hoes weren't loyal
11910,12214,0,"it was nice of you to follow me, far"
11911,12215,2,it would be pretty cool if i got to see  1 more time before i go back to hillbilly town!  
11912,12216,1,"it was to fat ass that filled out the application to work there, not me bitch....."
11913,12217,1,"it's campaignseason, bitch.  "
11914,12218,1,it's 2014 and y'all nights still fucking with these hoes. go get you a wife brush wifingsquad2014
11915,12219,1,it's 90 degrees and this bitch has a stuffed animal wrapped around her neck onlyattheducksgame
11916,12220,1,it's friday bitch!! 
11917,12221,2,it's karaoke night baby! hi ho! hi ho! it's off to sing i go! with a voice that sounds like sandpaper hi ho! hi ho!
11918,12222,1,"it's mrs. g, birches. that's mrs. growl if i don't know you. wineprobz"
11919,12223,1,"it's october babe, you don't have to be a he anymore."
