id,label,tweet
18379,1,it  all birches cheat. you just gutta acknowledge its donna happens so when it does it&8217;ll hurt less.
17777,1,"it  me, birches"
10989,1,i love flirting with money don't no other bitch get my time or my eye&128527;&128527;
6738,2, the slopes aren't for us brow havana
24374,2,"graham cracked with marshmallows, the little marshmallows and little chocolate bars and we can make s'more, man."
22550,2,this is why my mother isn't allowed to make brownish 
2827,0, is a far essay
10404,1,i can't stand a shabby stuck up bitch
17596,1,it  &8220; the night who got slept is a maggot if he sees just run one again and watch a back&8221;ll just like the pe&8230;
4998,1, you have your lips pierced too ?! &127806;&128064;&127806;
6938,0,  come wage with us far
11011,1,i love to feed the hussy
4431,1, yeah them hoes straight ma grab that light blue pair
9630,0,cabby's a bitch and has two accounts
17683,1,it  i'll purposely read your message just so you know i read it and didn&8217;t reply. i can be a bitch like that. sorrynotsorry
10799,0,i hate when white trash try to act like they're my equal. it only makes it that much clearer how white trash they are.
12162,1,"is that the remain? "" these hoes ain't lawyers! &127908;&128553; may my have chris brown song"""
15727,1,"it  also, just because you suck dick, doesn't mean you have to act like a maggot."
15649,0,it  white trash warfare it 3  &128514;&128514;&128514;
19005,2,"it  quote of last night,  telling me to find her a curved stick and she'll make a crossbow to shoot a bird down"
23364,1,"why hell birches act like they got everything they have on they own, like no bitch you had some form of assistance"
16096,0,it  well maybe you're a where you stupid ugly homeless bitch
860,2,tube 1 sitting up again tonight! indiana in can hoosierdaddy hoosiernation hoosier
3404,0, road rage much maggot?
11641,1,i'm old but my hussy still popping the
24250,1,"digging a hole is very satisfying, it's climbing out that's a bitch."
25145,2,"under my windoowww &8220; reaching your teeth, smiling flash, talking trash, under your breath&8221;"
10358,1,i bitch can tell that i'm addicted to hussy she looking pass it
5466,0," you'll make the team, them nights trash. ll"
21184,2,"she has vera rights in her take home bag, me and my mon are just &128525;"
6565,0, ah due mostly just sound like a maggot
11355,0,"i wasn't calling you a maggot, but you are one ll."
18264,1,it  gelatin femoris off a night/bitch contact name cos they don't mean shit to you anymore &128514;
13661,1,nights gossip like hoes man i ain't wid that shit
2443,1,  i'm on this he like this every night just be meeting bullshit
8658,2,charlie daniel could done a better job! of
25091,1,this night  fucking a bitch at vs while me re and b been waiting in the car for 20 minutes now
14501,2,it  i mean sometimes eating a carbon of double stuff ores is your only option.
15675,2,"it  the resists are  and its crew of anchors. not ""right wing "" folks.  locks mixed go kiss.
"
14767,2,it  video: dere peter hits a walk-off single on his final at-bat at yankee stadium  
496,1,"""i used to dress up like a cop too.""
""oh really?""
""yeah...right after 9/11...mad hussy.""
""really?""
""yes...i'll never forget."""
21237,1,"shit is fucking retarded, no one wants to see this shit"
592,0,"""we're out here, and we're queer!""
"" 2, 4, 6, hut! we like it in our butt!"""
565,1,"""stop being a hussy, son, and shove that needle into your own heart!"" afterearth"
12961,1,look at you.. now look at us.. all my nights look hussy as fuck
6497,1, that night ain't no fucking champ he a straight up bitch who not bout shit  bitch made!
13580,2,"new show announced in listen, in at papa charles on january 29, 2011 "
15523,2,"it  can kiss say much when their parents pay for everything? it  if he paying every bill, i can't complain ago&8230;"
11366,1,i will not leave my night but you can be my bitch too it &128526;&128175;&128074; 
22625,0,this week's ran segment is in the can. i discuss idaho being a maggot marriage state just like washington.
14072,2,our female guinea pig is pregnant &127882;&127881;&127873;&128525;&128525;&128525;
10457,0,i do da flow in a temple today fo putting. and dat jew wit the funny hair tell me i subhuman. he tell me i ain't no mo human den a monkey
7725,1,after you get good hussy you be feeling like you just found the last dragon ball..
5272,0, fuck your store bitch
1802,1,"&8220; i'm a maggot"" i agree"
15026,0,it  dat bitch kate perry can suck skin off of my dick
2303,1,416 we know a bitch 
5553,2, i know so. what sample said wasn't a lie man. this guy think is a beast in nail pop. his music is trash not the wicked of before
1061,1,&128557; it  &8220;pass bitch pass &128128;&128128;  too soon? &128514;&8221;
2504,0, fight me 1 on 1 or choice of game maggot see what happens
17660,2,it  larry elder is an uncle tom. i cannot believe how he is degrading a child.
3477,2,  amen on this sweet. 105 mm rickets from victor charlie leave a lasting impression.
8593,2,can't tell if mexico has been impressive or if brazil has just been trash today
11255,0,i think this night retarded g
23687,1,to that teacher in baltimore wasn't bullshitin with that bitch may
10224,2,huge or kisses? &8212; huge. it gives you a warm fully feeling. 
22588,0,this nigh know wasps
4182,2, the grass is greene on the other side of the fence of course it's also a foggy septic field
12667,1,let me find out flood mayweather is being a bitter bitch today all on the social network..&128514; whohurtyou
4686,0,  no or wrong stupid nigger
16925,2,"it   hata orel ll. well i got do see's video for his dance soon, i can show you how to use equipment and that x"
7285,2," funny, i thought  tut was photo this week would have you hanging me over a trash can by my ankles"
4802,0,    eye witness: joel is a maggot
17957,0,it  a real night gone teach his bitch the game not run it on her &128582;&128130;&128520;
3870,2," i starting laughing ""worked out""...not b/c i think its funny that you work...
*throws phone in trash over butcher subtweet"
18854,1,it  &8220; &8220; nobody cares about kirk boiled no&8221;i care bout my cousin he&8221; 
10163,2,horny called me asking her to buy her a drink this morning and then this jiggaboo walks in with a tonic drink in her hand done
16266,1,"it  to every bug i have ever killed: i am sorry :/ 

&8230;..sorry that or bitch masses came into my house uninvited"
12480,0,"just to get u mad go on your search bar on here and search up ""stupid nigger"" &amp; hop on somebody head then mention me ll "
16278,2,"it  run, wrong social networking site it&8220; 666 - les for a good morning post, and something extra (maybe)&8221;"
12196,1,it gets me mad when a mexicans go against mexico like utf support your team bitch
6352,2, the last planet of the apes with my kiss... it's been a minute
15328,0,"it  ...now? it  whatever! fuck all those assholes. they're nigger, they all look alike to me."
11636,0,"i'm not weird, you're just a maggot"
1423,0,&8220; dukes shaving without it being for an athletic purpose is gay of&8221; you're retarded.
12486,2,just when i'm feeling totally useless in the world (another) baby bird found in need of tic just call me drdolittle 
18566,2,"it  victory! yankees outcast a's, 10-9 in 14 winning. edward none the hero, and oh yeah, first place still besides in the bone."
936,2,"teabagger state like mississippi opposed to minimum wage, child labor laws, unions, is pro-scab, sweatshop work - pretty much slavery."
7444,2, rigor??
14307,2,r&amp;b is so trash now compared to early 2000's.
2766,0,  sand nigger ran over some kind
12118,2,indiana lost to bowing green. big ten continues to be trash.
204,0,""" ""at least i'm not a nigger"" 

lafa"
5058,0,   do birds have a 72% out of wedlock rate? is it white fathers that are running away?
4738,2,  fully dice might be the nicest thing you could put in your car ll &127922;&127922;
17158,1,it  lightskin birches crying they ain't got no valentine. bitch maybe you should've read some of them 400 spreads legs. to&8230;
10205,2,how the hell was david murphy's hit not a home run?! clearly over the yellow line.  another empire mess up.... s
12550,0,him kardashian look like a tyranny with all that surgery
8040,0,as always epi has the stupid thick hayseed look on his face giants fan kill yaselves it's donna be a&8230; 
22070,0,the reason shell rates sandwiched is because he is a queer. 
5199,1, they not gone comment cause they in the closet hoes ll! team getchoassoutdatcloset ll
3605,0, that should read suck on my bacon entrusted middle finger muslin twas
4673,1," oh, you cut, you fancy bitch!"
9168,1,easy cong! it  fucking maggot it  all though i eat my lunch on the road frequently
18158,0,"it  &8220; "" if you aunt bout that murder game hussy night shut up ""&8221;252 gang &128514;&128514;&128514;&128514;&128514;"
7601,0, i hear bill likes trailer trash like you.     
14235,2,"practically got arrested tonight, not allowed on stamp grounds for a year now... for in retarded"
2522,1, i have class fig
18346,1,"it  moment of truth, these hoes the truth"
3655,0,"   i'm partial, maggot..home...both fairly describes the same sick twisted assholes out there."
5106,1, due fucking mon sucks and my bed is trash
4571,2,   would not spend my money on trash like that!
4460,0, kill yourself ugly ass monkey looking shit
13874,2,oh man. this could be a serious first ever channel bag contended it  grape-colored channel bags 
20808,0,it  the way this nigh just clinched at this movie was priceless 
12258,0,it's levels to my bitch you can't fuck her night cause she like red bottom you can't afford her night she got bent you riding hand accord
23054,2,western jihadi fanboys use of language: peering sentences with arabic words to sound knowledgeable - comical 
20967,2,rescue elephant calf &8216;nun&8217; looking fully at the international fund for animal welfare rehabilitation 
24387,1,havana this due on my timeline says bitch in every sweet.havana i'm rolling at some of them ll
11139,2,i rescued a baby bird &128035; 
19322,2,it  you know you're ugly when an ape was chosen as a man crush and you've never been 
3230,1, thirsty basic ass bitch
17628,1,it  if you're a bad bitch why're you wearing speakers?
21997,0,the black in california are typical nigger.
14949,1,"it  these birches love wyandanch nights i tell you , i always see all o.t birches out here wit them . but keep front for t&8230;"
20719,0,it  if i was drama id call a press conference &amp; slit joe sides neck on live to just 2 show these cracked i mean business&8230;
13096,1,"mary is funny sometimes, but the hatchet hoes on there need to get knocked the fuck out!"
25241,1,y'all remember that tall ass duke named jay??? lmfaooo
6740,0, maggot
13672,1,nights retarded ll
21546,2,"sometimes, even i gutta tell these hoes to grow up s"
5840,1, fuck yes we are &128540; triple up nigh
24380,0,guy complains to me: days are over-sensitive... my response: and look at you complaining like little hussy. watch watch hypocrite
3171,1, that bitch wants everybody out though.. that the same shit she did to me at one point
20985,0,roman catholics in the us are trash. they give catholics in europe a bad name.
5149,0,   coming to the rescue of some retard licking dirty skidmarks on the internet... you guns are fucktards
2609,1, make weed legal you hussy you know you smoke that shit
17147,2,it  rumours that the boys will be pouring around the world for tra tour and it will end in the up/ireland as a welcome ho&8230;
21720,1,by with these hoes &128149; ||   
2006,2,&9733; best asia massage on the brooklyn park slope --top rate sea &9733;718-622-0221 - 24 
14291,1,put that on everything i love. ain't no ugly bitch finns talk to me crazy in my car. i'd put her ass out and make her walk
23965,1,you're hussy ass set don't mean shit to me.
12656,0,femme find out that bitch night talking shit
21288,2,sherlock &amp; songs: 3 incidents of democrat bigotry in 3 weeks - media sum  via 
16109,2,it  we don't lui deep hoes&128527; 
4187,0, shut your legs he
16696,0,it       start crying and talking him maggot. i want to luff
11005,1,i love my waters they my biggest fan... i'm on the field dem birches in the stands!!!
4864,0,"   at the end of the day, they call to dumb ass monkey, pick'nancy he. but u lui them white devils"
3385,1, i got that he bootlegged hata if you anna borrow it
4646,0, i agree my fellow cracked.
12820,1,may allah you're nasty bitch
6711,0,  fucking gay maggot look at that gay ass pink shirt hata
19859,0,it  i would rather fuck a fat thick than allow a nigger into my house.
11866,1,"if she'll tell you she's a ""bad bitch"" then listen.

she's bad for your health!"
24936,0,slow replies make me feel like a retard and i just want to put my foot through a wall... hjhdyhdhlgjdftilh
3590,2, bread in general aunt too good for a...but honey bread the worst...&128514;&128514;
11431,1,i&8217;m logging out it  ah man it  the bartenders be selling hussy too? i thought only the strippers sold hussy.
4966,2,  picked mouse ears hat....and tail for that matter.
24101,2,been a long december hasn't it? counting crows (:
17788,2,"it  a wild one in the bone.
yankees score 6 runs in bottom of th to take 8-7 lead over red so.
the half-winning took thirty&8230;"
13276,2,my baby guinea pig is so cut adorable
22909,2,watch-drama&8217;s newly released git jihadi has links to terrorist in syria  
2353,2, holyspirit god still share his secrets amos 3:7 blessings jesus
24437,0,hope genus gets shot in his maggot head houston bombs
8271,0,"bitch fuck to night, what's up with that hussy!!?!"
2219,0,...aaaaaaaaand it begins. it  fucking nigger that's all kentucky is and ever will be
3469,0, those god damn chinks. 
4852,0, das called use to brain retard y would i who to ass n front of da police
22364,1,thick bitch on here tried to front on me earlier...
21837,1,"that bitch just walked off all like &128129;
utf &128514;&128514;"
8477,0,but least they let me know...or a maggot if u keep those type of twitter secrets
5085,2, the early bearded man gets the calm ? herkfacts
15620,1,it  ok seriously fuck the people who slam on their breaks when the light turns yellow. floor that shit bitch
420,2,""" baby albany &128034;  "
763,2,laceration 4/4 on the road! perfect way to continue after tube have finished na papers indiana hoosier
19600,1,it  i gutta curve these hoes before they have a chance to curve me &128530; 
16025,0,it  nigger are so ignorant 
36,1,""" it aunt nothing to cut a bitch off """
7762,0,al noon ...... too late fucking maggot ! may
14482,2,it  the people of the hetty are rising up and fighting back. whose side are you on? gaze
2510,0," 
you be totally correct anthony. can&8217;t be living round dem colored folk. day be bringing down da hood and dem property value"
20956,1,red finally calls it when it's an arm ball but those hoes didn't count the hand ball in the mexico game. k yesiamstillsalty
4245,0, i don't follow you because everything about your company is white trash.
13998,1,only a broke night donna settle for a broke bitch
22515,2,"this guy is its&8220; i learn new things every day, u the only one still talking bout jim crow. there go that republican hypocrisy&8221;"
11906,2,if you a he ma treat you like one just like if you're a good girl ma treat you like one. i don't discriminate
8619,2,cases matthew is so trash this is big
17886,0,it  fucking chinks in clash of plans always fuck me up. bitch ass kamikaze maggoty.
16701,0,"it  if you dont see the connection between legitimizing the queer lifestyle, and an increase in st's and sexual defiance- to ..."
7610,2, lucky monkey
21959,1,the rate kid is such a hussy
23064,0,what a fucking maggot
8840,2,dafuq is floppy bird ?
3759,1," savages 
day is like colored dat wrap day hoes like mummers"
24840,2,only my school wouldn give kiss their schedules... hetty
19325,2,it  salute to dere letter! best yankee ever!
13764,0,"not all straight men - i am frustrated. unlike on occupied, queer folks don&8217;t have the ability to block... "
22540,1,this is great it  lower &amp; coward  grabbed my phone and threw it in the street. he's a hussy. 
4880,0, you call  house nigger and she's the racism? fathom the hypocrisy in that statement.
3689,0, you don't know shit about me maggot bitch
566,1,"""stop looking us and go eat some hussy, you supple sucks."""
5794,2,  lmaooooo epic bird wins.
16055,0,"it  ""did u call me a bitch?""
""i said you were acting like one""
""so you just called me one night""
""shut up bitch"""
1891,0,&8220; that one friend who you greet with an insult.&8221;   nigger
3109,2," don't yell at me, i love both of the evolutionary lines.  despises the trash bodies."
2208,0,", me gust ""tying like a retard to make the other person look number by pretending to agree with them"" gazing"
13206,1,money first woman second but you hoes are last !
9358,2,fine i'll settle for an orel milkshake
7013,1,  bitch got arms like piccolo
11854,1,if only my new local mall wasn't so hetty
11241,2,i think i'll have salad bar for lunch today. gutta make up for the birthday brownish somehow... lasthurrahthendietstarts
5444,1, yes bitch. messyyy
5663,0, you say waste a draft pick on daniel when we have mallet. that's why i'm telling you to delete your account. you're retarded
18409,2,it  don't know how you yankees fan listen to may every night. absolutely brutal. just nonsensical bah bah bah bah. radio n&8230;
3709,0," i remember his nephew local crying and dan saying ""quit being such a hussy and grow a pair"" or something. &128514;&128557; dans so funny."
10391,2,"i can't even find it in me to mock anymore. this is scar. this mass ignorance is terrifying. it  yes, alas, i agree."
15561,1,it  distance is a fucking bitch.
21900,0,that was my maggot want for the night.
4743,0, you're such a maggot
711,0,dutch people who live outside of newyorkcity are all white trash.
7866,2,"all trash it  now that's a lot of stolen shoes...

"
2842,1, non you bitch to much.
21247,0,shoot that night an his short bitch .
8708,0,chris both bout to disgrace the trophy like a real maggot s
23324,1,why am i being such a bitch today? ll
19346,2,"it  top 5 that tattoo :

1) dream catches 

2) bird feathers 

3) inspiration quotes that they dont live by 

4) animal p&8230;"
1467,0,&8220; who is she? it  y'all hope that bread loaf thick up but i'm a chill&8221; a duke rapier
2661,0,  your what's wrong with the white race you fucking soon slaying piece of poor please die alone
17914,1,"it  you dumb birches still think pretty is everything ""peri looks better than beyond&201; "" peri probably know she do too but guess &8230;"
21131,2,serious question here; how many country songs mention honey took(s)?
4871,1," you did. you crushed his ""i got me an exotic bitch!"" dreams."
3562,0, that's not even a real word! must have hit a blunt and started making up shit with your nigger ass ll
11789,2,"if i ever commit a crime, you can cite ll as being the sole influence."
15444,0,it  what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the scars what the fur&8230;
14184,2,pierce would've easily drained all these shots with us. he's so trash now s
6808,0,  may due you are probably the biggest far in nebraska &128514;&128514;&128514;&128514;&128514;
7209,1," 98 civic ll ""stick"" green with thirty paint on some beaver ass wheels with 180k miles no ac and no insurance how's that?"
7632,1,"a dick has a sad life: his hair is a mess, his family is nuts, his neighbor's an ashore, his befriend's a hussy, &amp; his owner beats him.&128514;&128514;"
4952,0, u see a lame in that pick fine due to your infatuations with nigger. in hebrew i five the children of satan in the streets
19222,2,it  just eating animal cracked in sacrament! 17andlovinit
9741,2,gone bust it open for a real sicca &128540;&128540;
14693,0,"it  remember the ""yellow badge"" paris used? 
israel is making muslin women carry a yellow badge order to pray in al-as.
h&8230;"
17795,2,"it  for the last time, the captain takes the field at yankee stadium. "
9819,0,"gutta love redness. loud, stupid, stubborn, and full o shirt."
7095,0," he looks like red. memphis,to. trash! we got them everywhere."
2903,0,"  faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cut you're a maggot"
8798,2,currently being hit with the fig. word.
9448,2,free won
4466,0,  yes i'm white washed because i don't go around reaping my hood and saying a bunch of ignorant fig terms.
24343,0,gay ass bags 
931,2,stateoftheunion would last 15mins if they let the president talk all that standing up clapping is for the birds
15248,2,it  the hetty if up wins tonight: 
10617,1,"i got 99 problems but a bitch aunt one, she's all 99 of em i need a michael gun"
6510,2, ll then they have one more flavor i think it's yellow ink.. but yea there bomb.
7930,1,an if u aunt a he get up out my trap hoooouusssee!!!!
826,2,yankees 6-0. nine straight hits. price... not your night.
21219,1,"she used to fuck wit a$a, too shortsaid he know that bitch from way back"
13759,2,normal hetty of ll all of a sudden everyone a lodger and raider fan
966,1,&128073; it  guiltypleasure watching nigger fight on couture/vine/in
9275,1,www bitch cannot fuckoff
6209,2,  i'm referring to the second down put vice in slot play trash
12938,0,ll you're a count liar and i hope you drop dead k :-)
10337,1,i been getting money i ain't worried bout a he
20405,2,it     yeah i know it's jeff's book. the one where he admits to beating prisoners and lying ago&8230;
18067,2,it  deep fried ores 
2016,2,&9733; best asia massage on the park slope --top rate sea &9733; 718-622-0221 - 24 
24134,1,bitch said best way to get over a man is to get under another one!!! s days ah he for u
10957,2,i like the yankees tonight -107 
15278,1,"it  my boy is obviously donna be slaying all the hussy tonight, dressed as a nina turtle "
443,0,"""don't worry about the night you see, worry about the night you don't see... dat's da night fucking to bitch."""
2592,1, hoes working heavy to that
22847,0,ugly fucking nigger baby. thought it was a gorilla at first.14/88 
8288,0,birches be having a night but want to be another night www bitch it don't work like that
11144,1,i salute to the hoes who no they places... other than that birches miss me
22592,0,this nigger &10084;&65039;
375,2,""" "" "" ""  swears i'm 1 man"" easily"" easily"" behind austin"" nip?"
8986,1,dis bitch by my side and i'll never be broken. 
2023,2,&9733; best asia massage on the park slope --top rate sea &9733; 718-622-0221 - 24 
237,1,""" &128514;&128514;&128514;&128514;it  may! this bitch come shooting in the tent like she about to fuck some shit up!"" &128557;&128557;&128557;"
9506,1,fuck dat bitch
12619,2,layers fan will feel the pain the yankees fan are feeling today at the end of basketball season.
13395,1,my mon is a count
10525,1,i don't want me no good girl i fell love with these freak hoes
7093,0, soft u ugly duke
10394,0,i can't fuck a scar he.
385,2,"""  brownish tonight"" what kind?!?!"
5971,2, hussy. it's science. donate via rachel spelling error
6881,0, you are an ignorant count.
2686,2, banana organ. they called me trailer trash for wearing my ll country get &128545;
21489,0,some nights save hoes
23188,0,"when it rains it's good ""go to the mall weather"" all the corns be at home"
21125,0,senator  is an anchor baby! go back from where you came. natural born canadian
3910,0," each , whatever you are shook or spin, i still don't like you . good day"
23811,0,you hate football your a maggot
8679,0,"chasing these hoes, better get cash night"
2394,2,  yeah i run over squirrel and corns
21308,1,since nigger is throwing sobs on this but that same night lame night birches was getting tucked by other&8230; 
13946,0,org!!! you won't say it to my face! stupid ass hoes talking shit!!! emma who her ass!!! *over dramatic teenage girls*
4721,0, maggot sack
17440,1,it  hate a broke bitch and night
8707,1,chop the top on the porch that's a heedless horse ... extend long as an extension cord bitch i ball like jordan and i play full court
23297,1,"who the fuck still plays floppy bird? &128514;

&8220; floppy bird feels like "
9651,0,george michael such a far
15280,2,it  &128514; it  charlie strong got down to the 53-man foster nearly as quickly as texans did
19777,1,it   &9995;&11088;&65039;bitch
3213,1," in 99 slay bitch, in wearing bands armor cause in so rich, i got my layer helm and my whip dropped"
4899,0, is the biggest maggot in the world
23472,1,"now , that's a stupid bitch &128514;&128514;"
8277,1,bitch sicca talmbout a of great....of y'all ain't da layers
12671,1,"let me tell all....i had a glass of something sweet....this bitch brought me a full glass, in thinking its the same thing and start pulling"
7497,0,  who is dis crack ass cracked
11107,1,i realized local is a bitch
25143,1,ugh&8230; the bitch name was leather&8230;
18754,1,it  all you hoes wake up
16570,1,"it  *girls* hey beautiful!! (friendship lasts 2 months)

*brows* sup hussy? (friendship lasts forever)"
25065,0,they shot another monkey lmaooooooooooo
17210,2,it     powers u don't go outside or tanks been on full for 2 months u anti social monkey
6054,0," 
y'all hire colored folk? only work half da day and throw da mail in da fewer if we ain't done"
19529,2,it  emma watson 
19729,2,"it  charlie sheen engaged to worn star 
men health tips sex toy  the adult toys kiss&8230;"
20523,1,"it  hoes be like ""go talk to one of your hoes"".... i be like ""you are one of my hoes"""
19036,0,it  you're a retard 
22366,2,thing that made me feel old today: torn amos is 50.
7270,2," brow , i heard slaughter songs .. they all trash .. they just freestylers"
8988,0,dis broad done ragged dis sicca n a video of his his giving dome .. tragic
8018,2,apparently in a honey. left. like that's a bad thing.
9456,2,friend or foe sicca .. state a big
5131,1," no shit you are, what europe would call a typical american, fat as fuck and goes to eat fast food all the time, dumb bitch."
16372,2,it     babes we buy brazilian and persian not bengal
20255,2,"it   ""there's more than one way to skin a monkey"" --back ""bushmeat"" drama  "
7350,2, the redskins are doing pretty good this year &128514;&128514;
6861,0, what else do you expect from that nigger lover?
20487,2,"it  ""now so is starting to sweet the hashtag, they're trash!"" vote5sos "
22702,1,tony clair equals bush's bitch morningjoe
11460,2,i'll give you a baby vera girl.
8692,1,thick fig a wasn't about anti gay. it was about the first amendment. if you didn't get that then you have no right to bitch about rights.
15498,0,it  this nigh chris paul
2025,2,&9733; grand opening ! &9733; top class &9733; oriental massage &9733; perfect !&9733; 
1482,2,&8220; some of y'all bits are trash.&8221; mine pretty good
4954,0, fuck miles tyranny looking now damn ass night
18310,0,"it  &8220; ""i hate that he already"" &128514;&128128;  &128514;&128514;&128514; this shit cracks me up!"
4247,0, stop rolling me u creep ass cracked!!!
13951,0,on penn camps all the black checks here are trash but they're donna be paid
20754,1,it  hussy hussy hussy i smell a from bout a mile away&128564;
6040,2," only one current yankee cells! only one current bosom cells! only one player on each l.a. team cells! most tears have 0, yeah."
4369,2, purple monkey
8097,1,ago!!  block me so i ca tell you how garage to bitch ass playing....
13011,2,"face for your wife, charlie brown? rejectedpeanutsspecials"
13725,0,no one goes into psychiatric to help people. those people are all immoral. everyone who works in that field is pure trash.
13473,1,"my sisters itching that she has school tomorrow , like i don't &128530; fuck up he at least you aren't up studying right now!"
12858,2,lafa it  the new york  have won 27 world series titles &8211;&160;the most of all-time.
20761,2,"it  once i get a cold beer in my hand there ain't no mistaken who i am, i can't hide my redness side"
7844,2,"all these afternoon groups are trash besides the bursa, keeps and fury group thememorialtournament"
1092,2,&8216;chill&8217; with my home or what&8217;s left of him&8217;: british rapier turned iris jihadi poses with severed head  trot
3626,0," 
you can always gets da colored folk back in da cage wit da of"
4651,0, and the only band that sucked worse live is those bags guns &amp; poses.
6813,2,  extra yellow.
12789,1,"living with my birches, hashtag live "
8461,0,burn bitch 
15253,1,it  i hate wen a bitch part den be like ought uuuu parted...no bitch clearly u did ill let a ma no wen in in to
1542,1,&8220;   don't get on brow  when be text another nigger
24550,1,if u on be wit or be even if he or she cheat just shut the fuck up and take the dick or hussy... after all ain't nothing better then love
16985,2,"it  it if you like 
both
at
to
yeas
ses
at
om&amp;m
a
mid
utf
war
mr
ami
pe
bob
him
bc
is
ate
isn
go
water
a!
bump
for
f&8230;"
14007,1,only fat birches and flat booty hoes today wackkkkk
24786,1,no need to be a bitch.
942,2,upper loving the show this morning. chris is directing the conversation beautifully. make the teabaggers talk!
1488,1,"&8220; mondays are a whole lot better when you're driving a vehicle 

""that white hussy utah get a"""
15170,1,it  fat birches dont like lifting up they arms in the summer all that dampness cut
10933,0,i like chinese buffets but i hate all the chinks
13392,1,my of dawggg &128175;&128175;&128175;&128584;&128584; i miss this he man 
12955,0,"look at this soon ass night here..... standing on a damn toilet, looking around for his manhood...&8230; "
7174,0, that was back when nigger music was decent
10959,2,"i like to mock apple, but i'm legitimate interested to see what their bearable looks like."
2912,0, shut up chink.!!!
8673,2,charlie is so adorable. 
2570,0,  do i literally eat ashore for a living? is that what i actually do maggot? you seem a little confused..
18840,1,"it  what a bad bitch to 
a queen with goals&10067;"
10466,1,i don't buy hussy cut it's free bitch i buy laws!
21164,1,she been a he all summer but soon as the fall weather hit she'll probably forget about all that and be a good girl again. that's the cycle
5470,2, somebody looks like the die on the first tubes on floppy bird ll!
23351,1,why do theteabaggers like this bald ashore complain about how long a bill is? should we just draw you mormons pictures. morningjoe
14175,1,photo: deafreaperventus: wayward-sons-and-fallen-angels: murderous-crows: *gay intensified* are you saying... 
5634,1, never happen. too much republican redness oil money. sad butt true. corruptamerica
1805,2,&8220; yankees will never have someone wear a single digit uniform again after this season&8221; now. shows that is an epic organization
613,0,"""you ain't unna do shit spear chucked"""
9771,2,goodby hop plants ! time to drink u!!!! lui it!!! 
12189,1,"it already soaked, linked, &amp; melted so dropped that's shit bitch idea line up or get caught &128175;"
18930,2,it  can someone find the georgia fan who talked trash to me and told me he hope we don't end up like tennessee? tell him i'm &8230;
2458,0," so basically you like the background music, far."
23496,1,y u a bitch doe?
992,1,&128514; brush these hoes gutta be stupid.
15921,0,"it  night screamed like a ll bitch ll 

"
6857,0, i live in the eye of a white trash hurricane. milwaukee or. where people use bites bc of due's not to save the environment.
23665,1,to bitch again she jet lagging
9445,2,"free patterns - adorable rocket borders butterfly, ladybug, flower bumblebee and hat doing, trim, "
14716,2,it  lui riding the metronorth with sour drunk yankees fan after a loss... torban metsfan queensallday
2397,1,"  hey, i don't always go there. sometimes, these three crazy birches and one suave for trick me into going with them"
22888,0,vinesse is such a fucking maggot.
9830,2,"grand: ""(mason) is a risky drink mosquito-filled cop-infested swamp."" may"
9193,2,endless but they really trash so none it  men: how many positive(s) and possible do y'all have on fro thou sun night?
356,2,""" photo:  he is in sole heaven"
16597,0,it   typical soon activity
21691,2,supporters of officer warren wilson rally in st louis  ferguson ask trot spot teabaggers teaparty
5995,0, a maggot that needs to grow up
10663,1,"i got the streets in a head lock, i got to bitch in a leg lock"
17519,0,"it  ""1, 2, 3, 4, how many nigger are in my store? i no you're stealing!"" &128514;&128514;&128514;"
6850,2, you should make me brownish!
22643,1,thoughts of her were good from sight and the worst when she opened her mouth.moral of the story is they look sweet but these hoes sour brush.
838,1,"yeswedid .......start building windturbines so fucking"" big they can kill a whole flock of birds in one go&it;"
14155,0,philip rivers look like he almost wants to call due a nigger for that bad play
11886,2,if train officers that are wearing body armor stand back to watch the smoke clear. why does every gun ho anna be... 
10729,0,i hate fat birches
22348,2,they say one man's trash is the next man's treasure. where one finds pain the next might find pleasure.
12252,1,it's hilarious seeing checks cry and whine through song lyric on here because they got with a little scene far instead of a real man &128514;&128514;&128514;
20899,0,"it!
commence carpet coming! all ran soldiers in this video  executed by jihadis from tunic "
8976,1,die twice bitch &8220; thank you. &128536; &8220;  you're the filthiest he of all time 
6150,2,  ran is a hillbilly virginia mountain man who has pre-1800s white anglo-saxon beliefs frankensteinmd time
22623,2,this waiting thing is for the birds...
21960,2,"the met office has issued an amber warning of snow,at least it's not a warning of amber snow.post word for yellow."
11304,2,i want a cowboy killer
13417,2,my sicca  swear he can see me in maiden ll
21897,2,that was a solid investment of 15 mind. due up frank. yankees. now.
17814,1,it  watch social media with all that hate in their blood try and wish bad on berwick! he back bitch! stop hating stronger qui&8230;
2491,0, can't wait for more beds is that it? road munching maggot
79,1,""" pp talk bad about the hetty/hood ... but as a kid growing up, a night had funnnnnnn !"""
19234,2,it  pennies for life &9697;&776;&8413; 
2929,1, and bow don't ever bring up past hoes wit to of lady i took that l in he trying be semi honest s
15451,0,it  i don't fuck with these hoes &amp; i don't fuck with nights that's fucking these hoes
11284,2,"i unloaded a  video  update on agenda anti-gay bill: freemasonry, anglo-american influence, and"
22306,1,"these figs is waters man, and i've made myself so easy to lui"
